seed_a,seed_b,feature_a,best_cosine,source
42,44,168,0.48729074001312256,observed
42,44,169,0.22169193625450134,observed
42,44,170,0.19097383320331573,observed
42,44,171,0.20275700092315674,observed
42,44,172,0.33362555503845215,observed
42,44,173,0.25861290097236633,observed
42,44,174,0.2161693125963211,observed
42,44,175,0.22336971759796143,observed
42,44,176,0.45733973383903503,observed
42,44,177,0.20313304662704468,observed
42,44,178,0.23943397402763367,observed
42,44,179,0.18111158907413483,observed
42,44,180,0.20726853609085083,observed
42,44,181,0.216643288731575,observed
42,44,182,0.21771475672721863,observed
42,44,183,0.19726428389549255,observed
42,44,184,0.20038393139839172,observed
42,44,185,0.23451454937458038,observed
42,44,186,0.26299718022346497,observed
42,44,187,0.24215583503246307,observed
42,44,188,0.2664325535297394,observed
42,44,189,0.22733598947525024,observed
42,44,190,0.24175968766212463,observed
42,44,191,0.21380837261676788,observed
42,44,192,0.1841944456100464,observed
42,44,193,0.22725267708301544,observed
42,44,194,0.21902230381965637,observed
42,44,195,0.17950376868247986,observed
42,44,196,0.22184675931930542,observed
42,44,197,0.21955470740795135,observed
42,44,198,0.24147044122219086,observed
42,44,199,0.23079992830753326,observed
42,44,200,0.21731801331043243,observed
42,44,201,0.20723575353622437,observed
42,44,202,0.18840967118740082,observed
42,44,203,0.18371133506298065,observed
42,44,204,0.24282851815223694,observed
42,44,205,0.20552994310855865,observed
42,44,206,0.3330817222595215,observed
42,44,207,0.24526329338550568,observed
42,44,208,0.18644388020038605,observed
42,44,209,0.18917740881443024,observed
42,44,210,0.19729401171207428,observed
42,44,211,0.27581068873405457,observed
42,44,212,0.25326570868492126,observed
42,44,213,0.5999923944473267,observed
42,44,214,0.2281629890203476,observed
42,44,215,0.21552638709545135,observed
42,44,216,0.18494854867458344,observed
42,44,217,0.6551322340965271,observed
42,44,218,0.21688488125801086,observed
42,44,219,0.23393398523330688,observed
42,44,220,0.20621857047080994,observed
42,44,221,0.18695130944252014,observed
42,44,222,0.21299037337303162,observed
42,44,223,0.19752658903598785,observed
42,44,224,0.20543718338012695,observed
42,44,225,0.2000434696674347,observed
42,44,226,0.29099613428115845,observed
42,44,227,0.3901123106479645,observed
42,44,228,0.22061806917190552,observed
42,44,229,0.2549969553947449,observed
42,44,230,0.23752206563949585,observed
42,44,231,0.20862723886966705,observed
42,44,232,0.210896298289299,observed
42,44,233,0.20003965497016907,observed
42,44,234,0.2278861552476883,observed
42,44,235,0.18902964890003204,observed
42,44,236,0.2234281748533249,observed
42,44,237,0.21596531569957733,observed
42,44,238,0.2755424678325653,observed
42,44,239,0.2146543711423874,observed
42,44,240,0.2193719744682312,observed
42,44,241,0.22859902679920197,observed
42,44,242,0.23685726523399353,observed
42,44,243,0.20645730197429657,observed
42,44,244,0.2127760499715805,observed
42,44,245,0.22464831173419952,observed
42,44,246,0.19368991255760193,observed
42,44,247,0.20050272345542908,observed
42,44,248,0.20261140167713165,observed
42,44,249,0.21256603300571442,observed
42,44,250,0.19074572622776031,observed
42,44,251,0.2828711271286011,observed
42,44,252,0.22204893827438354,observed
42,44,253,0.20224159955978394,observed
42,44,254,0.19006292521953583,observed
42,44,255,0.20184126496315002,observed
42,44,256,0.17095138132572174,observed
42,44,257,0.21806010603904724,observed
42,44,258,0.2125968486070633,observed
42,44,259,0.2881368398666382,observed
42,44,260,0.19504287838935852,observed
42,44,261,0.18500956892967224,observed
42,44,262,0.19986127316951752,observed
42,44,263,0.22193260490894318,observed
42,44,264,0.23805300891399384,observed
42,44,265,0.20233382284641266,observed
42,44,266,0.22802458703517914,observed
42,44,267,0.23180291056632996,observed
42,44,268,0.23929338157176971,observed
42,44,269,0.21084734797477722,observed
42,44,270,0.2033638209104538,observed
42,44,271,0.2204282581806183,observed
42,44,272,0.1952153444290161,observed
42,44,273,0.22792509198188782,observed
42,44,274,0.21830397844314575,observed
42,44,275,0.20107479393482208,observed
42,44,276,0.20163848996162415,observed
42,44,277,0.2809053063392639,observed
42,44,278,0.25333866477012634,observed
42,44,279,0.23169702291488647,observed
42,44,280,0.2019326090812683,observed
42,44,281,0.210985004901886,observed
42,44,282,0.26344725489616394,observed
42,44,283,0.22119483351707458,observed
42,44,284,0.207326278090477,observed
42,44,285,0.2370307445526123,observed
42,44,286,0.24552980065345764,observed
42,44,287,0.20489124953746796,observed
42,44,288,0.2790195047855377,observed
42,44,289,0.2249261736869812,observed
42,44,290,0.2034558355808258,observed
42,44,291,0.19526489078998566,observed
42,44,292,0.2328283190727234,observed
42,44,293,0.19767677783966064,observed
42,44,294,0.1971399486064911,observed
42,44,295,0.2304123491048813,observed
42,44,296,0.19959338009357452,observed
42,44,297,0.20016790926456451,observed
42,44,298,0.19022907316684723,observed
42,44,299,0.23650379478931427,observed
42,44,300,0.23029430210590363,observed
42,44,301,0.21180641651153564,observed
42,44,302,0.20737481117248535,observed
42,44,303,0.26181793212890625,observed
42,44,304,0.23095060884952545,observed
42,44,305,0.23134179413318634,observed
42,44,306,0.2177056521177292,observed
42,44,307,0.19287753105163574,observed
42,44,308,0.1882583647966385,observed
42,44,309,0.3544321656227112,observed
42,44,310,0.225871279835701,observed
42,44,311,0.23804056644439697,observed
42,44,312,0.18522487580776215,observed
42,44,313,0.27112409472465515,observed
42,44,314,0.22126981616020203,observed
42,44,315,0.23521535098552704,observed
42,44,316,0.1930752694606781,observed
42,44,317,0.19385874271392822,observed
42,44,318,0.23707209527492523,observed
42,44,319,0.21856912970542908,observed
42,44,320,0.19495916366577148,observed
42,44,321,0.2100251466035843,observed
42,44,322,0.4001220762729645,observed
42,44,323,0.21268624067306519,observed
42,44,324,0.21058787405490875,observed
42,44,325,0.3501620590686798,observed
42,44,326,0.22186587750911713,observed
42,44,327,0.19744938611984253,observed
42,44,328,0.20716795325279236,observed
42,44,329,0.2526211142539978,observed
42,44,330,0.4158940613269806,observed
42,44,331,0.21371690928936005,observed
42,44,332,0.20319420099258423,observed
42,44,333,0.25295960903167725,observed
42,44,334,0.2806996703147888,observed
42,44,335,0.24531956017017365,observed
42,44,336,0.21974200010299683,observed
42,44,337,0.19442255795001984,observed
42,44,338,0.22144633531570435,observed
42,44,339,0.21038302779197693,observed
42,44,340,0.2254875898361206,observed
42,44,341,0.19419540464878082,observed
42,44,342,0.2312171757221222,observed
42,44,343,0.1946539580821991,observed
42,44,344,0.23105351626873016,observed
42,44,345,0.2332310825586319,observed
42,44,346,0.5502572655677795,observed
42,44,347,0.21970388293266296,observed
42,44,348,0.22845883667469025,observed
42,44,349,0.22341249883174896,observed
42,44,350,0.18333622813224792,observed
42,44,351,0.1822071522474289,observed
42,44,352,0.2254612147808075,observed
42,44,353,0.6407352685928345,observed
42,44,354,0.644797146320343,observed
42,44,355,0.20059816539287567,observed
42,44,356,0.22505983710289001,observed
42,44,357,0.21126575767993927,observed
42,44,358,0.2852199971675873,observed
42,44,359,0.19941750168800354,observed
42,44,360,0.5107523798942566,observed
42,44,361,0.229886993765831,observed
42,44,362,0.19796274602413177,observed
42,44,363,0.3844544589519501,observed
42,44,364,0.2204226553440094,observed
42,44,365,0.22856904566287994,observed
42,44,366,0.23892608284950256,observed
42,44,367,0.23312731087207794,observed
42,44,368,0.19400198757648468,observed
42,44,369,0.2229868471622467,observed
42,44,370,0.2311476171016693,observed
42,44,371,0.19861002266407013,observed
42,44,372,0.21770545840263367,observed
42,44,373,0.1991080492734909,observed
42,44,374,0.19735729694366455,observed
42,44,375,0.21718823909759521,observed
42,44,376,0.21149829030036926,observed
42,44,377,0.21709929406642914,observed
42,44,378,0.24765610694885254,observed
42,44,379,0.21232236921787262,observed
42,44,380,0.20604826509952545,observed
42,44,381,0.38877516984939575,observed
42,44,382,0.1931385099887848,observed
42,44,383,0.2258995622396469,observed
42,44,384,0.19418063759803772,observed
42,44,385,0.22404810786247253,observed
42,44,386,0.21904316544532776,observed
42,44,387,0.9025059342384338,observed
42,44,388,0.21442987024784088,observed
42,44,389,0.20628660917282104,observed
42,44,390,0.22204308211803436,observed
42,44,391,0.3047279119491577,observed
42,44,392,0.2165272831916809,observed
42,44,393,0.20097820460796356,observed
42,44,394,0.19996212422847748,observed
42,44,395,0.21312128007411957,observed
42,44,396,0.19748835265636444,observed
42,44,397,0.2005012333393097,observed
42,44,398,0.2023337185382843,observed
42,44,399,0.2453230768442154,observed
42,44,400,0.2616395950317383,observed
42,44,401,0.23919746279716492,observed
42,44,402,0.2081013321876526,observed
42,44,403,0.20823514461517334,observed
42,44,404,0.2071806788444519,observed
42,44,405,0.19686520099639893,observed
42,44,406,0.20644798874855042,observed
42,44,407,0.2155124694108963,observed
42,44,408,0.24574898183345795,observed
42,44,409,0.24477216601371765,observed
42,44,410,0.2246289700269699,observed
42,44,411,0.2146148979663849,observed
42,44,412,0.2678392827510834,observed
42,44,413,0.21486909687519073,observed
42,44,414,0.20846985280513763,observed
42,44,415,0.19060002267360687,observed
42,44,416,0.2093927413225174,observed
42,44,417,0.2525298297405243,observed
42,44,418,0.20426912605762482,observed
42,44,419,0.7094116806983948,observed
42,44,420,0.21280227601528168,observed
42,44,421,0.22557629644870758,observed
42,44,422,0.20305365324020386,observed
42,44,423,0.20033210515975952,observed
42,44,424,0.32161858677864075,observed
42,44,425,0.20611122250556946,observed
42,44,426,0.1963813751935959,observed
42,44,427,0.18903768062591553,observed
42,44,428,0.21848633885383606,observed
42,44,429,0.23180757462978363,observed
42,44,430,0.21164476871490479,observed
42,44,431,0.1888381987810135,observed
42,44,432,0.17996492981910706,observed
42,44,433,0.24119538068771362,observed
42,44,434,0.18953105807304382,observed
42,44,435,0.19349734485149384,observed
42,44,436,0.2085801213979721,observed
42,44,437,0.21043793857097626,observed
42,44,438,0.2180834263563156,observed
42,44,439,0.23254621028900146,observed
42,44,440,0.19577649235725403,observed
42,44,441,0.7097723484039307,observed
42,44,442,0.646224856376648,observed
42,44,443,0.22162555158138275,observed
42,44,444,0.19613362848758698,observed
42,44,445,0.19755275547504425,observed
42,44,446,0.21017487347126007,observed
42,44,447,0.2288038283586502,observed
42,44,448,0.32334569096565247,observed
42,44,449,0.21283699572086334,observed
42,44,450,0.255917489528656,observed
42,44,451,0.20103389024734497,observed
42,44,452,0.22333462536334991,observed
42,44,453,0.3088006377220154,observed
42,44,454,0.19557775557041168,observed
42,44,455,0.2283017933368683,observed
42,44,456,0.2533367872238159,observed
42,44,457,0.2210308015346527,observed
42,44,458,0.18579180538654327,observed
42,44,459,0.1952429711818695,observed
42,44,460,0.24021759629249573,observed
42,44,461,0.2536237835884094,observed
42,44,462,0.22957974672317505,observed
42,44,463,0.2585144639015198,observed
42,44,464,0.19104276597499847,observed
42,44,465,0.22173142433166504,observed
42,44,466,0.213323175907135,observed
42,44,467,0.2157100886106491,observed
42,44,468,0.23704524338245392,observed
42,44,469,0.2030278593301773,observed
42,44,470,0.3416883051395416,observed
42,44,471,0.20925436913967133,observed
42,44,472,0.213679239153862,observed
42,44,473,0.20693090558052063,observed
42,44,474,0.20244182646274567,observed
42,44,475,0.20044606924057007,observed
42,44,476,0.22878655791282654,observed
42,44,477,0.22365036606788635,observed
42,44,478,0.22943425178527832,observed
42,44,479,0.22844143211841583,observed
42,44,480,0.20638537406921387,observed
42,44,481,0.22015191614627838,observed
42,44,482,0.20432831346988678,observed
42,44,483,0.31582242250442505,observed
42,44,484,0.23256687819957733,observed
42,44,485,0.2688769996166229,observed
42,44,486,0.20544855296611786,observed
42,44,487,0.2581683099269867,observed
42,44,488,0.23353824019432068,observed
42,44,489,0.22914612293243408,observed
42,44,490,0.19476719200611115,observed
42,44,491,0.22796857357025146,observed
42,44,492,0.2315371185541153,observed
42,44,493,0.20466966927051544,observed
42,44,494,0.2405998408794403,observed
42,44,495,0.196680948138237,observed
42,44,496,0.1929577738046646,observed
42,44,497,0.20328852534294128,observed
42,44,498,0.22236070036888123,observed
42,44,499,0.22110490500926971,observed
42,44,500,0.21296867728233337,observed
42,44,501,0.23252137005329132,observed
42,44,502,0.17674663662910461,observed
42,44,503,0.2028723955154419,observed
42,44,504,0.221675306558609,observed
42,44,505,0.2603641152381897,observed
42,44,506,0.2211197167634964,observed
42,44,507,0.20866021513938904,observed
42,44,508,0.18655776977539062,observed
42,44,509,0.19005964696407318,observed
42,44,510,0.264703631401062,observed
42,44,511,0.2637256383895874,observed
42,44,512,0.2550850212574005,observed
42,44,513,0.2154938280582428,observed
42,44,514,0.22069604694843292,observed
42,44,515,0.2388773262500763,observed
42,44,516,0.23226714134216309,observed
42,44,517,0.19464366137981415,observed
42,44,518,0.23715876042842865,observed
42,44,519,0.20278486609458923,observed
42,44,520,0.2599809467792511,observed
42,44,521,0.21360743045806885,observed
42,44,522,0.2258637398481369,observed
42,44,523,0.22668394446372986,observed
42,44,524,0.18730081617832184,observed
42,44,525,0.21637596189975739,observed
42,44,526,0.2290598452091217,observed
42,44,527,0.20734280347824097,observed
42,44,528,0.35185113549232483,observed
42,44,529,0.4807780981063843,observed
42,44,530,0.19326744973659515,observed
42,44,531,0.22844478487968445,observed
42,44,532,0.18465162813663483,observed
42,44,533,0.3273988664150238,observed
42,44,534,0.22963562607765198,observed
42,44,535,0.21632204949855804,observed
42,44,536,0.2081943303346634,observed
42,44,537,0.1928378790616989,observed
42,44,538,0.753539502620697,observed
42,44,539,0.23196052014827728,observed
42,44,540,0.23939262330532074,observed
42,44,541,0.202100932598114,observed
42,44,542,0.23659665882587433,observed
42,44,543,0.2283654808998108,observed
42,44,544,0.23409324884414673,observed
42,44,545,0.1871262490749359,observed
42,44,546,0.24405226111412048,observed
42,44,547,0.18364571034908295,observed
42,44,548,0.26468008756637573,observed
42,44,549,0.1980111300945282,observed
42,44,550,0.1964963674545288,observed
42,44,551,0.22571603953838348,observed
42,44,552,0.22184640169143677,observed
42,44,553,0.19742825627326965,observed
42,44,554,0.2143765687942505,observed
42,44,555,0.21117959916591644,observed
42,44,556,0.19324377179145813,observed
42,44,557,0.620873749256134,observed
42,44,558,0.2139240950345993,observed
42,44,559,0.21770833432674408,observed
42,44,560,0.2113865464925766,observed
42,44,561,0.239622563123703,observed
42,44,562,0.240041121840477,observed
42,44,563,0.19650685787200928,observed
42,44,564,0.23298703134059906,observed
42,44,565,0.1860131323337555,observed
42,44,566,0.1978326290845871,observed
42,44,567,0.2079455852508545,observed
42,44,568,0.23217961192131042,observed
42,44,569,0.22478051483631134,observed
42,44,570,0.26072433590888977,observed
42,44,571,0.23944057524204254,observed
42,44,572,0.23703095316886902,observed
42,44,573,0.2054409235715866,observed
42,44,574,0.20358985662460327,observed
42,44,575,0.22315698862075806,observed
42,44,576,0.205094575881958,observed
42,44,577,0.20160464942455292,observed
42,44,578,0.21483074128627777,observed
42,44,579,0.20492462813854218,observed
42,44,580,0.4835754632949829,observed
42,44,581,0.2590236961841583,observed
42,44,582,0.28028127551078796,observed
42,44,583,0.1950419396162033,observed
42,44,584,0.21886789798736572,observed
42,44,585,0.20276951789855957,observed
42,44,586,0.22439594566822052,observed
42,44,587,0.22310912609100342,observed
42,44,588,0.20059049129486084,observed
42,44,589,0.18389944732189178,observed
42,44,590,0.2099604457616806,observed
42,44,591,0.294515460729599,observed
42,44,592,0.2242640256881714,observed
42,44,593,0.6134957075119019,observed
42,44,594,0.1924951672554016,observed
42,44,595,0.20512253046035767,observed
42,44,596,0.19495192170143127,observed
42,44,597,0.22199368476867676,observed
42,44,598,0.19022130966186523,observed
42,44,599,0.22876833379268646,observed
42,44,600,0.23181481659412384,observed
42,44,601,0.2088828980922699,observed
42,44,602,0.20569024980068207,observed
42,44,603,0.1998624950647354,observed
42,44,604,0.20731624960899353,observed
42,44,605,0.2591771185398102,observed
42,44,606,0.21332819759845734,observed
42,44,607,0.1936616450548172,observed
42,44,608,0.5370610356330872,observed
42,44,609,0.1979154348373413,observed
42,44,610,0.21845540404319763,observed
42,44,611,0.2609940469264984,observed
42,44,612,0.18432572484016418,observed
42,44,613,0.24879002571105957,observed
42,44,614,0.22776366770267487,observed
42,44,615,0.21353590488433838,observed
42,44,616,0.1956237107515335,observed
42,44,617,0.28511232137680054,observed
42,44,618,0.21831384301185608,observed
42,44,619,0.1783723533153534,observed
42,44,620,0.23225270211696625,observed
42,44,621,0.20361806452274323,observed
42,44,622,0.22368021309375763,observed
42,44,623,0.23363371193408966,observed
42,44,624,0.22068224847316742,observed
42,44,625,0.22046975791454315,observed
42,44,626,0.23481252789497375,observed
42,44,627,0.22409267723560333,observed
42,44,628,0.24406157433986664,observed
42,44,629,0.18987339735031128,observed
42,44,630,0.2142873853445053,observed
42,44,631,0.1914338767528534,observed
42,44,632,0.8602265119552612,observed
42,44,633,0.19621439278125763,observed
42,44,634,0.2079566866159439,observed
42,44,635,0.2784181833267212,observed
42,44,636,0.23650769889354706,observed
42,44,637,0.3112546503543854,observed
42,44,638,0.26797109842300415,observed
42,44,639,0.20522628724575043,observed
42,44,640,0.2083800882101059,observed
42,44,641,0.20828624069690704,observed
42,44,642,0.38211894035339355,observed
42,44,643,0.3374074399471283,observed
42,44,644,0.2301267832517624,observed
42,44,645,0.21520477533340454,observed
42,44,646,0.21045269072055817,observed
42,44,647,0.30869805812835693,observed
42,44,648,0.19593530893325806,observed
42,44,649,0.20705518126487732,observed
42,44,650,0.22865323722362518,observed
42,44,651,0.19367170333862305,observed
42,44,652,0.19892451167106628,observed
42,44,653,0.22155064344406128,observed
42,44,654,0.1850627213716507,observed
42,44,655,0.31275370717048645,observed
42,44,656,0.20800179243087769,observed
42,44,657,0.23941545188426971,observed
42,44,658,0.19718585908412933,observed
42,44,659,0.19330814480781555,observed
42,44,660,0.1992838978767395,observed
42,44,661,0.19925978779792786,observed
42,44,662,0.20878061652183533,observed
42,44,663,0.1949996054172516,observed
42,44,664,0.22442670166492462,observed
42,44,665,0.18881408870220184,observed
42,44,666,0.21406883001327515,observed
42,44,667,0.20585091412067413,observed
42,44,668,0.20569755136966705,observed
42,44,669,0.2265469878911972,observed
42,44,670,0.21372179687023163,observed
42,44,671,0.19631411135196686,observed
42,44,672,0.2105558067560196,observed
42,44,673,0.22857129573822021,observed
42,44,674,0.19379208981990814,observed
42,44,675,0.2132340967655182,observed
42,44,676,0.21489012241363525,observed
42,44,677,0.2318890243768692,observed
42,44,678,0.18768659234046936,observed
42,44,679,0.22797565162181854,observed
42,44,680,0.23424510657787323,observed
42,44,681,0.2190771996974945,observed
42,44,682,0.22330406308174133,observed
42,44,683,0.2118196338415146,observed
42,44,684,0.20805463194847107,observed
42,44,685,0.21486207842826843,observed
42,44,686,0.24056412279605865,observed
42,44,687,0.22379419207572937,observed
42,44,688,0.21506351232528687,observed
42,44,689,0.16913193464279175,observed
42,44,690,0.18922211229801178,observed
42,44,691,0.2642937898635864,observed
42,44,692,0.3970397412776947,observed
42,44,693,0.19768652319908142,observed
42,44,694,0.19024208188056946,observed
42,44,695,0.19529779255390167,observed
42,44,696,0.22369879484176636,observed
42,44,697,0.24928565323352814,observed
42,44,698,0.2958705425262451,observed
42,44,699,0.21397702395915985,observed
42,44,700,0.25354233384132385,observed
42,44,701,0.22073572874069214,observed
42,44,702,0.18860478699207306,observed
42,44,703,0.24160516262054443,observed
42,44,704,0.23172709345817566,observed
42,44,705,0.22205251455307007,observed
42,44,706,0.2102605700492859,observed
42,44,707,0.20987632870674133,observed
42,44,708,0.24632713198661804,observed
42,44,709,0.21667508780956268,observed
42,44,710,0.20706722140312195,observed
42,44,711,0.18903997540473938,observed
42,44,712,0.19472287595272064,observed
42,44,713,0.2063973844051361,observed
42,44,714,0.2318652868270874,observed
42,44,715,0.2918678820133209,observed
42,44,716,0.22031170129776,observed
42,44,717,0.23903554677963257,observed
42,44,718,0.20428800582885742,observed
42,44,719,0.60649573802948,observed
42,44,720,0.18774443864822388,observed
42,44,721,0.1985447257757187,observed
42,44,722,0.20101198554039001,observed
42,44,723,0.23806990683078766,observed
42,44,724,0.22369346022605896,observed
42,44,725,0.22562386095523834,observed
42,44,726,0.19173270463943481,observed
42,44,727,0.2322530597448349,observed
42,44,728,0.20075353980064392,observed
42,44,729,0.17851972579956055,observed
42,44,730,0.21584615111351013,observed
42,44,731,0.1951640546321869,observed
42,44,732,0.21130673587322235,observed
42,44,733,0.2891809940338135,observed
42,44,734,0.2115940898656845,observed
42,44,735,0.21073895692825317,observed
42,44,736,0.2763122618198395,observed
42,44,737,0.22871315479278564,observed
42,44,738,0.2152012288570404,observed
42,44,739,0.2133798748254776,observed
42,44,740,0.19727382063865662,observed
42,44,741,0.5037727952003479,observed
42,44,742,0.2412409782409668,observed
42,44,743,0.2283896505832672,observed
42,44,744,0.22322386503219604,observed
42,44,745,0.26605212688446045,observed
42,44,746,0.17866551876068115,observed
42,44,747,0.20887207984924316,observed
42,44,748,0.5263549089431763,observed
42,44,749,0.2637585997581482,observed
42,44,750,0.2312290370464325,observed
42,44,751,0.2226884812116623,observed
42,44,752,0.22213846445083618,observed
42,44,753,0.23493152856826782,observed
42,44,754,0.20454031229019165,observed
42,44,755,0.24413542449474335,observed
42,44,756,0.20648840069770813,observed
42,44,757,0.21416278183460236,observed
42,44,758,0.2367885857820511,observed
42,44,759,0.1933729201555252,observed
42,44,760,0.22565293312072754,observed
42,44,761,0.20705053210258484,observed
42,44,762,0.20899352431297302,observed
42,44,763,0.21185976266860962,observed
42,44,764,0.21449589729309082,observed
42,44,765,0.18361429870128632,observed
42,44,766,0.1894626021385193,observed
42,44,767,0.18919402360916138,observed
42,44,768,0.19518940150737762,observed
42,44,769,0.3236866593360901,observed
42,44,770,0.22389981150627136,observed
42,44,771,0.18890565633773804,observed
42,44,772,0.18801479041576385,observed
42,44,773,0.2069324254989624,observed
42,44,774,0.20328675210475922,observed
42,44,775,0.21328841149806976,observed
42,44,776,0.2252850979566574,observed
42,44,777,0.19589386880397797,observed
42,44,778,0.23520928621292114,observed
42,44,779,0.2047092616558075,observed
42,44,780,0.26901915669441223,observed
42,44,781,0.21210622787475586,observed
42,44,782,0.2182496190071106,observed
42,44,783,0.2163936048746109,observed
42,44,784,0.2449631541967392,observed
42,44,785,0.2125796675682068,observed
42,44,786,0.20881232619285583,observed
42,44,787,0.235004723072052,observed
42,44,788,0.1972465068101883,observed
42,44,789,0.210463285446167,observed
42,44,790,0.19867947697639465,observed
42,44,791,0.22194500267505646,observed
42,44,792,0.2064940333366394,observed
42,44,793,0.22467239201068878,observed
42,44,794,0.19542156159877777,observed
42,44,795,0.1866501420736313,observed
42,44,796,0.18144692480564117,observed
42,44,797,0.2052588164806366,observed
42,44,798,0.22244034707546234,observed
42,44,799,0.23799362778663635,observed
42,44,800,0.5359481573104858,observed
42,44,801,0.2591412663459778,observed
42,44,802,0.22530609369277954,observed
42,44,803,0.2789670526981354,observed
42,44,804,0.22477546334266663,observed
42,44,805,0.21630340814590454,observed
42,44,806,0.6368477940559387,observed
42,44,807,0.6342275142669678,observed
42,44,808,0.20153729617595673,observed
42,44,809,0.20940729975700378,observed
42,44,810,0.21727485954761505,observed
42,44,811,0.21042318642139435,observed
42,44,812,0.20326173305511475,observed
42,44,813,0.25610342621803284,observed
42,44,814,0.19774019718170166,observed
42,44,815,0.20116636157035828,observed
42,44,816,0.23075000941753387,observed
42,44,817,0.20711469650268555,observed
42,44,818,0.19049522280693054,observed
42,44,819,0.1845710426568985,observed
42,44,820,0.1889343112707138,observed
42,44,821,0.22977691888809204,observed
42,44,822,0.22792215645313263,observed
42,44,823,0.22561366856098175,observed
42,44,824,0.27802032232284546,observed
42,44,825,0.22199642658233643,observed
42,44,826,0.21541491150856018,observed
42,44,827,0.21178656816482544,observed
42,44,828,0.2165888547897339,observed
42,44,829,0.22353556752204895,observed
42,44,830,0.21693114936351776,observed
42,44,831,0.5448339581489563,observed
42,44,832,0.20021449029445648,observed
42,44,833,0.20850779116153717,observed
42,44,834,0.2272287905216217,observed
42,44,835,0.3014553487300873,observed
42,44,836,0.2750197947025299,observed
42,44,837,0.20796768367290497,observed
42,44,838,0.20507380366325378,observed
42,44,839,0.2303057760000229,observed
42,44,840,0.2182767242193222,observed
42,44,841,0.26868417859077454,observed
42,44,842,0.230756476521492,observed
42,44,843,0.22971299290657043,observed
42,44,844,0.2342177927494049,observed
42,44,845,0.27650636434555054,observed
42,44,846,0.20881278812885284,observed
42,44,847,0.23435921967029572,observed
42,44,848,0.17985954880714417,observed
42,44,849,0.20195205509662628,observed
42,44,850,0.21918557584285736,observed
42,44,851,0.22263629734516144,observed
42,44,852,0.2228400707244873,observed
42,44,853,0.19233492016792297,observed
42,44,854,0.8931794166564941,observed
42,44,855,0.20515164732933044,observed
42,44,856,0.23858655989170074,observed
42,44,857,0.1875597983598709,observed
42,44,858,0.24933795630931854,observed
42,44,859,0.2246432900428772,observed
42,44,860,0.19197827577590942,observed
42,44,861,0.19480212032794952,observed
42,44,862,0.2508724331855774,observed
42,44,863,0.19343195855617523,observed
42,44,864,0.21280890703201294,observed
42,44,865,0.19320791959762573,observed
42,44,866,0.2069927453994751,observed
42,44,867,0.1946670114994049,observed
42,44,868,0.23747257888317108,observed
42,44,869,0.1959710568189621,observed
42,44,870,0.2304660826921463,observed
42,44,871,0.21168172359466553,observed
42,44,872,0.24224527180194855,observed
42,44,873,0.21656911075115204,observed
42,44,874,0.26563674211502075,observed
42,44,875,0.21524657309055328,observed
42,44,876,0.20505842566490173,observed
42,44,877,0.3098430037498474,observed
42,44,878,0.17756910622119904,observed
42,44,879,0.2205345332622528,observed
42,44,880,0.7244283556938171,observed
42,44,881,0.21300995349884033,observed
42,44,882,0.20179452002048492,observed
42,44,883,0.22035714983940125,observed
42,44,884,0.2110363245010376,observed
42,44,885,0.2072489708662033,observed
42,44,886,0.26902297139167786,observed
42,44,887,0.26715895533561707,observed
42,44,888,0.22460724413394928,observed
42,44,889,0.2140687108039856,observed
42,44,890,0.2867245376110077,observed
42,44,891,0.24308137595653534,observed
42,44,892,0.19953207671642303,observed
42,44,893,0.2037464827299118,observed
42,44,894,0.2025892287492752,observed
42,44,895,0.1955825686454773,observed
42,44,896,0.21775449812412262,observed
42,44,897,0.19229118525981903,observed
42,44,898,0.18430045247077942,observed
42,44,899,0.17566831409931183,observed
42,44,900,0.2535896897315979,observed
42,44,901,0.3923753499984741,observed
42,44,902,0.19475921988487244,observed
42,44,903,0.22956335544586182,observed
42,44,904,0.1975555121898651,observed
42,44,905,0.23230049014091492,observed
42,44,906,0.19770601391792297,observed
42,44,907,0.32352784276008606,observed
42,44,908,0.20412813127040863,observed
42,44,909,0.23977524042129517,observed
42,44,910,0.24828144907951355,observed
42,44,911,0.22006896138191223,observed
42,44,912,0.21898117661476135,observed
42,44,913,0.24989891052246094,observed
42,44,914,0.22278277575969696,observed
42,44,915,0.21903449296951294,observed
42,44,916,0.21750956773757935,observed
42,44,917,0.20782412588596344,observed
42,44,918,0.4694555401802063,observed
42,44,919,0.20019270479679108,observed
42,44,920,0.22043244540691376,observed
42,44,921,0.23580065369606018,observed
42,44,922,0.24559468030929565,observed
42,44,923,0.25492629408836365,observed
42,44,924,0.18814481794834137,observed
42,44,925,0.19440202414989471,observed
42,44,926,0.20174680650234222,observed
42,44,927,0.23045681416988373,observed
42,44,928,0.20868758857250214,observed
42,44,929,0.1914224773645401,observed
42,44,930,0.21290257573127747,observed
42,44,931,0.2625980079174042,observed
42,44,932,0.23827935755252838,observed
42,44,933,0.23315003514289856,observed
42,44,934,0.19566836953163147,observed
42,44,935,0.17658382654190063,observed
42,44,936,0.21401281654834747,observed
42,44,937,0.2134159952402115,observed
42,44,938,0.20014837384223938,observed
42,44,939,0.21960344910621643,observed
42,44,940,0.22222736477851868,observed
42,44,941,0.2387460321187973,observed
42,44,942,0.23640452325344086,observed
42,44,943,0.2158922404050827,observed
42,44,944,0.24028243124485016,observed
